park_name,park_code,region,state,year,Total
Crater Lake,CRLA,Pacific West ,OR,1941,"274,002"
Crater Lake,CRLA,Pacific West ,OR,1942,"88,568"
Crater Lake,CRLA,Pacific West ,OR,1943,"28,850"
Crater Lake,CRLA,Pacific West ,OR,1944,"44,389"
Crater Lake,CRLA,Pacific West ,OR,1945,"79,535"
Crater Lake,CRLA,Pacific West ,OR,1946,"208,640"
Crater Lake,CRLA,Pacific West ,OR,1947,"378,000"
Crater Lake,CRLA,Pacific West ,OR,1948,"313,580"
Crater Lake,CRLA,Pacific West ,OR,1949,"330,829"
Crater Lake,CRLA,Pacific West ,OR,1950,"310,796"
Crater Lake,CRLA,Pacific West ,OR,1951,"289,286"
Crater Lake,CRLA,Pacific West ,OR,1952,"312,677"
Crater Lake,CRLA,Pacific West ,OR,1953,"332,835"
Crater Lake,CRLA,Pacific West ,OR,1954,"370,600"
Crater Lake,CRLA,Pacific West ,OR,1955,"343,800"
Crater Lake,CRLA,Pacific West ,OR,1956,"359,800"
Crater Lake,CRLA,Pacific West ,OR,1957,"330,500"
Crater Lake,CRLA,Pacific West ,OR,1958,"333,900"
Crater Lake,CRLA,Pacific West ,OR,1959,"341,000"
Crater Lake,CRLA,Pacific West ,OR,1960,"397,700"
Crater Lake,CRLA,Pacific West ,OR,1961,"415,600"
Crater Lake,CRLA,Pacific West ,OR,1962,"592,400"
Crater Lake,CRLA,Pacific West ,OR,1963,"475,700"
Crater Lake,CRLA,Pacific West ,OR,1964,"494,100"
Crater Lake,CRLA,Pacific West ,OR,1965,"480,500"
Crater Lake,CRLA,Pacific West ,OR,1966,"552,500"
Crater Lake,CRLA,Pacific West ,OR,1967,"499,400"
Crater Lake,CRLA,Pacific West ,OR,1968,"578,300"
Crater Lake,CRLA,Pacific West ,OR,1969,"544,900"
Crater Lake,CRLA,Pacific West ,OR,1970,"535,000"
Crater Lake,CRLA,Pacific West ,OR,1971,"535,000"
Crater Lake,CRLA,Pacific West ,OR,1972,"566,655"
Crater Lake,CRLA,Pacific West ,OR,1973,"505,300"
Crater Lake,CRLA,Pacific West ,OR,1974,"496,100"
Crater Lake,CRLA,Pacific West ,OR,1975,"356,500"
Crater Lake,CRLA,Pacific West ,OR,1976,"532,700"
Crater Lake,CRLA,Pacific West ,OR,1977,"558,300"
Crater Lake,CRLA,Pacific West ,OR,1978,"553,374"
Cuyahoga Valley,CUVA,Midwest ,OH,1978,"496,400"
Death Valley,DEVA,Pacific West ,CA,1933,"9,970"
Death Valley,DEVA,Pacific West ,CA,1934,"19,678"
Death Valley,DEVA,Pacific West ,CA,1935,"42,061"
Death Valley,DEVA,Pacific West ,CA,1936,"40,815"
Death Valley,DEVA,Pacific West ,CA,1937,"48,874"
Death Valley,DEVA,Pacific West ,CA,1938,"58,320"
Death Valley,DEVA,Pacific West ,CA,1939,"61,301"
Death Valley,DEVA,Pacific West ,CA,1940,"80,842"
Death Valley,DEVA,Pacific West ,CA,1941,"100,829"
Death Valley,DEVA,Pacific West ,CA,1942,"44,755"
Death Valley,DEVA,Pacific West ,CA,1943,"14,374"
Death Valley,DEVA,Pacific West ,CA,1944,"13,661"
Death Valley,DEVA,Pacific West ,CA,1945,"31,112"
Death Valley,DEVA,Pacific West ,CA,1946,"100,976"
Death Valley,DEVA,Pacific West ,CA,1947,"161,953"
Death Valley,DEVA,Pacific West ,CA,1948,"162,150"
Death Valley,DEVA,Pacific West ,CA,1949,"208,557"
Death Valley,DEVA,Pacific West ,CA,1950,"189,045"
Death Valley,DEVA,Pacific West ,CA,1951,"219,520"
Death Valley,DEVA,Pacific West ,CA,1952,"296,106"
Death Valley,DEVA,Pacific West ,CA,1953,"338,899"
Death Valley,DEVA,Pacific West ,CA,1954,"337,900"
Death Valley,DEVA,Pacific West ,CA,1955,"342,200"
Death Valley,DEVA,Pacific West ,CA,1956,"300,100"
Death Valley,DEVA,Pacific West ,CA,1957,"333,400"
Death Valley,DEVA,Pacific West ,CA,1958,"334,300"
Death Valley,DEVA,Pacific West ,CA,1959,"335,700"
Death Valley,DEVA,Pacific West ,CA,1960,"355,900"
Death Valley,DEVA,Pacific West ,CA,1961,"397,900"
Death Valley,DEVA,Pacific West ,CA,1962,"363,400"
Death Valley,DEVA,Pacific West ,CA,1963,"408,100"
Death Valley,DEVA,Pacific West ,CA,1964,"403,600"
Death Valley,DEVA,Pacific West ,CA,1965,"453,000"
Death Valley,DEVA,Pacific West ,CA,1966,"437,800"
Death Valley,DEVA,Pacific West ,CA,1967,"476,700"
Death Valley,DEVA,Pacific West ,CA,1968,"469,600"
Death Valley,DEVA,Pacific West ,CA,1969,"458,800"
Death Valley,DEVA,Pacific West ,CA,1970,"580,500"
Death Valley,DEVA,Pacific West ,CA,1971,"290,900"
Death Valley,DEVA,Pacific West ,CA,1972,"293,999"
Death Valley,DEVA,Pacific West ,CA,1973,"315,400"
Death Valley,DEVA,Pacific West ,CA,1974,"368,800"
Death Valley,DEVA,Pacific West ,CA,1975,"545,500"
Death Valley,DEVA,Pacific West ,CA,1976,"582,400"
Death Valley,DEVA,Pacific West ,CA,1977,"620,400"
Death Valley,DEVA,Pacific West ,CA,1978,"673,610"
Denali,DENA,Alaska,AK,1922,7
Denali,DENA,Alaska,AK,1923,34
Denali,DENA,Alaska,AK,1924,62
Denali,DENA,Alaska,AK,1925,206
Denali,DENA,Alaska,AK,1926,533
Denali,DENA,Alaska,AK,1927,651
Denali,DENA,Alaska,AK,1928,802
Denali,DENA,Alaska,AK,1929,"1,038"
Denali,DENA,Alaska,AK,1930,951
Denali,DENA,Alaska,AK,1931,771
Denali,DENA,Alaska,AK,1932,357
Denali,DENA,Alaska,AK,1933,386
Denali,DENA,Alaska,AK,1934,628
Denali,DENA,Alaska,AK,1935,877
Denali,DENA,Alaska,AK,1936,"1,073"
Denali,DENA,Alaska,AK,1937,"1,378"
Denali,DENA,Alaska,AK,1938,"1,487"
Denali,DENA,Alaska,AK,1939,"2,262"
Denali,DENA,Alaska,AK,1940,"1,201"
Denali,DENA,Alaska,AK,1941,"1,688"
Denali,DENA,Alaska,AK,1942,5
Denali,DENA,Alaska,AK,1943,12
Denali,DENA,Alaska,AK,1944,0
Denali,DENA,Alaska,AK,1945,19
Denali,DENA,Alaska,AK,1946,"1,134"
Denali,DENA,Alaska,AK,1947,"3,466"
Denali,DENA,Alaska,AK,1948,"4,512"
Denali,DENA,Alaska,AK,1949,"4,831"
Denali,DENA,Alaska,AK,1950,"6,672"
Denali,DENA,Alaska,AK,1951,"7,807"
Denali,DENA,Alaska,AK,1952,"7,310"
Denali,DENA,Alaska,AK,1953,"6,839"
Denali,DENA,Alaska,AK,1954,"5,000"
Denali,DENA,Alaska,AK,1955,"3,400"
Denali,DENA,Alaska,AK,1956,"5,200"
Denali,DENA,Alaska,AK,1957,"10,700"
Denali,DENA,Alaska,AK,1958,"25,900"
Denali,DENA,Alaska,AK,1959,"25,800"
Denali,DENA,Alaska,AK,1960,"22,500"
Denali,DENA,Alaska,AK,1961,"18,300"
Denali,DENA,Alaska,AK,1962,"16,600"
Denali,DENA,Alaska,AK,1963,"18,400"
Denali,DENA,Alaska,AK,1964,"19,200"
Denali,DENA,Alaska,AK,1965,"21,400"
Denali,DENA,Alaska,AK,1966,"31,300"
Denali,DENA,Alaska,AK,1967,"39,800"
Denali,DENA,Alaska,AK,1968,"33,300"
Denali,DENA,Alaska,AK,1969,"45,400"
Denali,DENA,Alaska,AK,1970,"46,000"
Denali,DENA,Alaska,AK,1971,"44,500"
Denali,DENA,Alaska,AK,1972,"88,625"
Denali,DENA,Alaska,AK,1973,"137,300"
Denali,DENA,Alaska,AK,1974,"161,400"
Denali,DENA,Alaska,AK,1975,"160,600"
Denali,DENA,Alaska,AK,1976,"157,600"
Denali,DENA,Alaska,AK,1977,"183,200"
Denali,DENA,Alaska,AK,1978,"223,000"
Dry Tortugas,DRTO,Southeast ,FL,1937,706
Dry Tortugas,DRTO,Southeast ,FL,1938,"1,130"
Dry Tortugas,DRTO,Southeast ,FL,1939,"1,500"
Dry Tortugas,DRTO,Southeast ,FL,1940,"1,141"
Dry Tortugas,DRTO,Southeast ,FL,1941,757
Dry Tortugas,DRTO,Southeast ,FL,1942,0
Dry Tortugas,DRTO,Southeast ,FL,1943,0
Dry Tortugas,DRTO,Southeast ,FL,1944,0
Dry Tortugas,DRTO,Southeast ,FL,1945,"2,154"
Dry Tortugas,DRTO,Southeast ,FL,1946,"8,787"
Dry Tortugas,DRTO,Southeast ,FL,1947,"6,685"
Dry Tortugas,DRTO,Southeast ,FL,1948,"5,968"
Dry Tortugas,DRTO,Southeast ,FL,1949,"7,355"
Dry Tortugas,DRTO,Southeast ,FL,1950,"7,025"
Dry Tortugas,DRTO,Southeast ,FL,1951,"5,405"
Dry Tortugas,DRTO,Southeast ,FL,1952,"4,376"
Dry Tortugas,DRTO,Southeast ,FL,1953,"6,708"
Dry Tortugas,DRTO,Southeast ,FL,1954,"6,200"
Dry Tortugas,DRTO,Southeast ,FL,1955,"4,300"
Dry Tortugas,DRTO,Southeast ,FL,1956,"5,000"
Dry Tortugas,DRTO,Southeast ,FL,1957,"3,600"
Dry Tortugas,DRTO,Southeast ,FL,1958,"4,200"
Dry Tortugas,DRTO,Southeast ,FL,1959,"4,400"
Dry Tortugas,DRTO,Southeast ,FL,1960,"8,900"
Dry Tortugas,DRTO,Southeast ,FL,1961,"14,400"
Dry Tortugas,DRTO,Southeast ,FL,1962,"7,700"
Dry Tortugas,DRTO,Southeast ,FL,1963,"26,200"
Dry Tortugas,DRTO,Southeast ,FL,1964,"43,200"
Dry Tortugas,DRTO,Southeast ,FL,1965,"32,200"
Dry Tortugas,DRTO,Southeast ,FL,1966,"35,300"
Dry Tortugas,DRTO,Southeast ,FL,1967,"22,100"
Dry Tortugas,DRTO,Southeast ,FL,1968,"9,000"
Dry Tortugas,DRTO,Southeast ,FL,1969,"6,900"
Dry Tortugas,DRTO,Southeast ,FL,1970,"12,900"
Dry Tortugas,DRTO,Southeast ,FL,1971,"4,000"
Dry Tortugas,DRTO,Southeast ,FL,1972,"5,066"
Dry Tortugas,DRTO,Southeast ,FL,1973,"6,100"
Dry Tortugas,DRTO,Southeast ,FL,1974,"5,100"
Dry Tortugas,DRTO,Southeast ,FL,1975,"9,700"
Dry Tortugas,DRTO,Southeast ,FL,1976,"8,900"
Dry Tortugas,DRTO,Southeast ,FL,1977,"11,600"
Dry Tortugas,DRTO,Southeast ,FL,1978,"10,361"
Everglades,EVER,Southeast ,FL,1948,"7,482"
Everglades,EVER,Southeast ,FL,1949,"94,927"
Everglades,EVER,Southeast ,FL,1950,"123,405"
Everglades,EVER,Southeast ,FL,1951,"142,971"
Everglades,EVER,Southeast ,FL,1952,"168,621"
Everglades,EVER,Southeast ,FL,1953,"206,773"
Everglades,EVER,Southeast ,FL,1954,"218,000"
Everglades,EVER,Southeast ,FL,1955,"247,100"
Everglades,EVER,Southeast ,FL,1956,"267,000"
Everglades,EVER,Southeast ,FL,1957,"344,700"
Everglades,EVER,Southeast ,FL,1958,"443,300"
Everglades,EVER,Southeast ,FL,1959,"500,200"
Everglades,EVER,Southeast ,FL,1960,"579,200"
Everglades,EVER,Southeast ,FL,1961,"566,800"
Everglades,EVER,Southeast ,FL,1962,"626,100"
Everglades,EVER,Southeast ,FL,1963,"669,200"
Everglades,EVER,Southeast ,FL,1964,"792,600"
Everglades,EVER,Southeast ,FL,1965,"977,600"
Everglades,EVER,Southeast ,FL,1966,"1,017,100"
Everglades,EVER,Southeast ,FL,1967,"1,098,300"
Everglades,EVER,Southeast ,FL,1968,"1,251,500"
Everglades,EVER,Southeast ,FL,1969,"1,187,200"
Everglades,EVER,Southeast ,FL,1970,"1,273,500"
Everglades,EVER,Southeast ,FL,1971,"1,100,500"
Everglades,EVER,Southeast ,FL,1972,"1,534,328"
Everglades,EVER,Southeast ,FL,1973,"1,044,000"
Everglades,EVER,Southeast ,FL,1974,"781,200"
Everglades,EVER,Southeast ,FL,1975,"782,400"
Everglades,EVER,Southeast ,FL,1976,"955,700"
Everglades,EVER,Southeast ,FL,1977,"948,000"
Everglades,EVER,Southeast ,FL,1978,"923,714"
Gateway Arch,JEFF,Midwest ,MO,1941,0
Gateway Arch,JEFF,Midwest ,MO,1942,"12,154"
Gateway Arch,JEFF,Midwest ,MO,1943,"34,149"
Gateway Arch,JEFF,Midwest ,MO,1944,"31,025"
Gateway Arch,JEFF,Midwest ,MO,1945,"35,899"
Gateway Arch,JEFF,Midwest ,MO,1946,"29,109"
Gateway Arch,JEFF,Midwest ,MO,1947,"24,485"
Gateway Arch,JEFF,Midwest ,MO,1948,"28,903"
Gateway Arch,JEFF,Midwest ,MO,1949,"24,923"
Gateway Arch,JEFF,Midwest ,MO,1950,"27,051"
Gateway Arch,JEFF,Midwest ,MO,1951,"22,719"
Gateway Arch,JEFF,Midwest ,MO,1952,"21,674"
Gateway Arch,JEFF,Midwest ,MO,1953,"26,124"
Gateway Arch,JEFF,Midwest ,MO,1954,"23,700"
Gateway Arch,JEFF,Midwest ,MO,1955,"28,500"
Gateway Arch,JEFF,Midwest ,MO,1956,"36,300"
Gateway Arch,JEFF,Midwest ,MO,1957,"30,000"
Gateway Arch,JEFF,Midwest ,MO,1958,"31,900"
Gateway Arch,JEFF,Midwest ,MO,1959,"29,800"
Gateway Arch,JEFF,Midwest ,MO,1960,"48,500"
Gateway Arch,JEFF,Midwest ,MO,1961,"63,600"
Gateway Arch,JEFF,Midwest ,MO,1962,"94,100"
Gateway Arch,JEFF,Midwest ,MO,1963,"250,000"
Gateway Arch,JEFF,Midwest ,MO,1964,"282,700"
Gateway Arch,JEFF,Midwest ,MO,1965,"3,013,800"
Gateway Arch,JEFF,Midwest ,MO,1966,"4,616,000"
Gateway Arch,JEFF,Midwest ,MO,1967,"2,134,900"
Gateway Arch,JEFF,Midwest ,MO,1968,"2,019,800"
Gateway Arch,JEFF,Midwest ,MO,1969,"1,993,800"
Gateway Arch,JEFF,Midwest ,MO,1970,"1,388,600"
Gateway Arch,JEFF,Midwest ,MO,1971,"1,412,400"
Gateway Arch,JEFF,Midwest ,MO,1972,"2,495,951"
Gateway Arch,JEFF,Midwest ,MO,1973,"3,056,600"
Gateway Arch,JEFF,Midwest ,MO,1974,"2,197,200"
Gateway Arch,JEFF,Midwest ,MO,1975,"2,191,000"
Gateway Arch,JEFF,Midwest ,MO,1976,"3,337,700"
Gateway Arch,JEFF,Midwest ,MO,1977,"3,490,600"
Gateway Arch,JEFF,Midwest ,MO,1978,"2,654,768"
Glacier,GLAC,Intermountain ,MT,1911,"4,000"
Glacier,GLAC,Intermountain ,MT,1912,"6,257"
Glacier,GLAC,Intermountain ,MT,1913,"12,138"
Glacier,GLAC,Intermountain ,MT,1914,"14,168"
Glacier,GLAC,Intermountain ,MT,1915,"14,265"
Glacier,GLAC,Intermountain ,MT,1916,"12,839"
Glacier,GLAC,Intermountain ,MT,1917,"18,387"
Glacier,GLAC,Intermountain ,MT,1918,"9,086"
Glacier,GLAC,Intermountain ,MT,1919,"18,956"
Glacier,GLAC,Intermountain ,MT,1920,"22,449"
Glacier,GLAC,Intermountain ,MT,1921,"19,736"
Glacier,GLAC,Intermountain ,MT,1922,"23,935"
Glacier,GLAC,Intermountain ,MT,1923,"33,988"
Glacier,GLAC,Intermountain ,MT,1924,"33,372"
Glacier,GLAC,Intermountain ,MT,1925,"40,063"
Glacier,GLAC,Intermountain ,MT,1926,"37,325"
Glacier,GLAC,Intermountain ,MT,1927,"41,745"
Glacier,GLAC,Intermountain ,MT,1928,"53,454"
Glacier,GLAC,Intermountain ,MT,1929,"70,742"
Glacier,GLAC,Intermountain ,MT,1930,"73,776"
Glacier,GLAC,Intermountain ,MT,1931,"63,497"
Glacier,GLAC,Intermountain ,MT,1932,"53,202"
Glacier,GLAC,Intermountain ,MT,1933,"76,715"
Glacier,GLAC,Intermountain ,MT,1934,"116,965"
Glacier,GLAC,Intermountain ,MT,1935,"143,240"
Glacier,GLAC,Intermountain ,MT,1936,"210,072"
Glacier,GLAC,Intermountain ,MT,1937,"194,522"
Glacier,GLAC,Intermountain ,MT,1938,"153,528"
Glacier,GLAC,Intermountain ,MT,1939,"170,073"
Glacier,GLAC,Intermountain ,MT,1940,"177,307"
Glacier,GLAC,Intermountain ,MT,1941,"178,449"
Glacier,GLAC,Intermountain ,MT,1942,"62,196"
Glacier,GLAC,Intermountain ,MT,1943,"23,908"
Glacier,GLAC,Intermountain ,MT,1944,"35,857"
Glacier,GLAC,Intermountain ,MT,1945,"67,942"
Glacier,GLAC,Intermountain ,MT,1946,"200,547"
Glacier,GLAC,Intermountain ,MT,1947,"327,300"
Glacier,GLAC,Intermountain ,MT,1948,"284,549"
Glacier,GLAC,Intermountain ,MT,1949,"482,208"
Glacier,GLAC,Intermountain ,MT,1949,"482,208"
Glacier,GLAC,Intermountain ,MT,1950,"482,298"
Glacier,GLAC,Intermountain ,MT,1951,"496,142"
Glacier,GLAC,Intermountain ,MT,1952,"649,689"
Glacier,GLAC,Intermountain ,MT,1953,"633,480"
Glacier,GLAC,Intermountain ,MT,1954,"608,200"
Glacier,GLAC,Intermountain ,MT,1955,"674,100"
Glacier,GLAC,Intermountain ,MT,1956,"718,900"
Glacier,GLAC,Intermountain ,MT,1957,"759,200"
Glacier,GLAC,Intermountain ,MT,1958,"706,800"
Glacier,GLAC,Intermountain ,MT,1959,"722,300"
Glacier,GLAC,Intermountain ,MT,1960,"724,500"
Glacier,GLAC,Intermountain ,MT,1961,"740,000"
Glacier,GLAC,Intermountain ,MT,1962,"966,100"
Glacier,GLAC,Intermountain ,MT,1963,"810,200"
Glacier,GLAC,Intermountain ,MT,1964,"642,200"
Glacier,GLAC,Intermountain ,MT,1965,"847,100"
Glacier,GLAC,Intermountain ,MT,1966,"907,800"
Glacier,GLAC,Intermountain ,MT,1967,"884,000"
Glacier,GLAC,Intermountain ,MT,1968,"964,500"
Glacier,GLAC,Intermountain ,MT,1969,"1,051,200"
Glacier,GLAC,Intermountain ,MT,1970,"1,241,600"
Glacier,GLAC,Intermountain ,MT,1971,"1,302,200"
Glacier,GLAC,Intermountain ,MT,1972,"1,391,299"
Glacier,GLAC,Intermountain ,MT,1973,"1,397,800"
Glacier,GLAC,Intermountain ,MT,1974,"1,405,500"
Glacier,GLAC,Intermountain ,MT,1975,"1,570,000"
Glacier,GLAC,Intermountain ,MT,1976,"1,661,200"
Glacier,GLAC,Intermountain ,MT,1977,"1,654,500"
Glacier,GLAC,Intermountain ,MT,1978,"1,582,632"
Glacier Bay,GLBA,Alaska,AK,1956,"2,200"
Glacier Bay,GLBA,Alaska,AK,1957,"3,600"
Glacier Bay,GLBA,Alaska,AK,1958,"5,100"
Glacier Bay,GLBA,Alaska,AK,1959,"1,300"
Glacier Bay,GLBA,Alaska,AK,1960,900
Glacier Bay,GLBA,Alaska,AK,1961,"1,300"
Glacier Bay,GLBA,Alaska,AK,1962,"1,100"
Glacier Bay,GLBA,Alaska,AK,1963,800
Glacier Bay,GLBA,Alaska,AK,1964,"1,000"
Glacier Bay,GLBA,Alaska,AK,1965,"1,800"
Glacier Bay,GLBA,Alaska,AK,1966,"4,900"
Glacier Bay,GLBA,Alaska,AK,1967,"8,300"
Glacier Bay,GLBA,Alaska,AK,1968,"13,500"
Glacier Bay,GLBA,Alaska,AK,1969,"16,000"
Glacier Bay,GLBA,Alaska,AK,1970,"29,700"
Glacier Bay,GLBA,Alaska,AK,1971,"17,900"
Glacier Bay,GLBA,Alaska,AK,1972,"18,300"
Glacier Bay,GLBA,Alaska,AK,1973,"25,400"
Glacier Bay,GLBA,Alaska,AK,1974,"50,500"
Glacier Bay,GLBA,Alaska,AK,1975,"50,600"
Glacier Bay,GLBA,Alaska,AK,1976,"56,700"
Glacier Bay,GLBA,Alaska,AK,1977,"88,400"
Glacier Bay,GLBA,Alaska,AK,1978,"81,500"
Grand Canyon,GRCA,Intermountain ,AZ,1919,"37,745"
Grand Canyon,GRCA,Intermountain ,AZ,1920,"67,315"
Grand Canyon,GRCA,Intermountain ,AZ,1921,"67,485"
Grand Canyon,GRCA,Intermountain ,AZ,1922,"84,700"
Grand Canyon,GRCA,Intermountain ,AZ,1923,"102,166"
Grand Canyon,GRCA,Intermountain ,AZ,1924,"108,256"
Grand Canyon,GRCA,Intermountain ,AZ,1925,"134,053"
Grand Canyon,GRCA,Intermountain ,AZ,1926,"140,252"
Grand Canyon,GRCA,Intermountain ,AZ,1927,"162,356"
Grand Canyon,GRCA,Intermountain ,AZ,1928,"167,226"
Grand Canyon,GRCA,Intermountain ,AZ,1929,"184,093"
Grand Canyon,GRCA,Intermountain ,AZ,1930,"172,763"
Grand Canyon,GRCA,Intermountain ,AZ,1931,"156,964"
Grand Canyon,GRCA,Intermountain ,AZ,1932,"121,267"
Grand Canyon,GRCA,Intermountain ,AZ,1933,"105,475"
Grand Canyon,GRCA,Intermountain ,AZ,1934,"140,220"
Grand Canyon,GRCA,Intermountain ,AZ,1935,"206,018"
Grand Canyon,GRCA,Intermountain ,AZ,1936,"268,412"
Grand Canyon,GRCA,Intermountain ,AZ,1937,"297,876"
Grand Canyon,GRCA,Intermountain ,AZ,1938,"336,557"
Grand Canyon,GRCA,Intermountain ,AZ,1939,"395,940"
Grand Canyon,GRCA,Intermountain ,AZ,1940,"371,613"
Grand Canyon,GRCA,Intermountain ,AZ,1941,"436,566"
Grand Canyon,GRCA,Intermountain ,AZ,1942,"132,584"
Grand Canyon,GRCA,Intermountain ,AZ,1943,"71,650"
Grand Canyon,GRCA,Intermountain ,AZ,1944,"64,568"
Grand Canyon,GRCA,Intermountain ,AZ,1945,"169,960"
Grand Canyon,GRCA,Intermountain ,AZ,1946,"486,834"
Grand Canyon,GRCA,Intermountain ,AZ,1947,"622,363"
Grand Canyon,GRCA,Intermountain ,AZ,1948,"618,033"
Grand Canyon,GRCA,Intermountain ,AZ,1949,"600,690"
Grand Canyon,GRCA,Intermountain ,AZ,1950,"665,039"
Grand Canyon,GRCA,Intermountain ,AZ,1951,"682,152"
Grand Canyon,GRCA,Intermountain ,AZ,1952,"737,159"
Grand Canyon,GRCA,Intermountain ,AZ,1953,"836,878"
Grand Canyon,GRCA,Intermountain ,AZ,1954,"814,700"
Grand Canyon,GRCA,Intermountain ,AZ,1955,"892,400"
Grand Canyon,GRCA,Intermountain ,AZ,1956,"1,033,700"
Grand Canyon,GRCA,Intermountain ,AZ,1957,"1,102,400"
Grand Canyon,GRCA,Intermountain ,AZ,1958,"1,064,000"
Grand Canyon,GRCA,Intermountain ,AZ,1959,"1,169,400"
Grand Canyon,GRCA,Intermountain ,AZ,1960,"1,187,700"
Grand Canyon,GRCA,Intermountain ,AZ,1961,"1,253,000"
Grand Canyon,GRCA,Intermountain ,AZ,1962,"1,447,400"
Grand Canyon,GRCA,Intermountain ,AZ,1963,"1,539,500"
Grand Canyon,GRCA,Intermountain ,AZ,1964,"1,576,600"
Grand Canyon,GRCA,Intermountain ,AZ,1965,"1,689,200"
Grand Canyon,GRCA,Intermountain ,AZ,1966,"1,806,000"
Grand Canyon,GRCA,Intermountain ,AZ,1967,"1,804,900"
Grand Canyon,GRCA,Intermountain ,AZ,1968,"1,986,300"
Grand Canyon,GRCA,Intermountain ,AZ,1969,"2,192,600"
Grand Canyon,GRCA,Intermountain ,AZ,1970,"2,258,200"
Grand Canyon,GRCA,Intermountain ,AZ,1971,"2,402,100"
Grand Canyon,GRCA,Intermountain ,AZ,1972,"2,698,300"
Grand Canyon,GRCA,Intermountain ,AZ,1973,"1,909,700"
Grand Canyon,GRCA,Intermountain ,AZ,1974,"1,888,600"
Grand Canyon,GRCA,Intermountain ,AZ,1975,"2,625,100"
Grand Canyon,GRCA,Intermountain ,AZ,1976,"2,791,600"
Grand Canyon,GRCA,Intermountain ,AZ,1977,"2,627,200"
Grand Canyon,GRCA,Intermountain ,AZ,1978,"2,748,642"
Grand Teton,GRTE,Intermountain ,WY,1929,"51,500"
Grand Teton,GRTE,Intermountain ,WY,1930,"60,000"
Grand Teton,GRTE,Intermountain ,WY,1931,"62,000"
Grand Teton,GRTE,Intermountain ,WY,1932,"40,000"
Grand Teton,GRTE,Intermountain ,WY,1933,"42,500"
Grand Teton,GRTE,Intermountain ,WY,1934,"75,000"
Grand Teton,GRTE,Intermountain ,WY,1935,"100,000"
Grand Teton,GRTE,Intermountain ,WY,1936,"125,000"
Grand Teton,GRTE,Intermountain ,WY,1937,"135,000"
Grand Teton,GRTE,Intermountain ,WY,1938,"153,353"
Grand Teton,GRTE,Intermountain ,WY,1939,"87,133"
Grand Teton,GRTE,Intermountain ,WY,1940,"103,324"
Grand Teton,GRTE,Intermountain ,WY,1941,"125,489"
Grand Teton,GRTE,Intermountain ,WY,1942,"33,808"
Grand Teton,GRTE,Intermountain ,WY,1943,"8,203"
Grand Teton,GRTE,Intermountain ,WY,1944,"19,978"
Grand Teton,GRTE,Intermountain ,WY,1945,"41,349"
Grand Teton,GRTE,Intermountain ,WY,1946,"136,441"
Grand Teton,GRTE,Intermountain ,WY,1947,"142,975"
Grand Teton,GRTE,Intermountain ,WY,1948,"153,054"
Grand Teton,GRTE,Intermountain ,WY,1949,"166,506"
Grand Teton,GRTE,Intermountain ,WY,1950,"189,286"
Grand Teton,GRTE,Intermountain ,WY,1951,"637,785"
Grand Teton,GRTE,Intermountain ,WY,1952,"785,343"
Grand Teton,GRTE,Intermountain ,WY,1953,"942,966"
Grand Teton,GRTE,Intermountain ,WY,1954,"1,003,500"
Grand Teton,GRTE,Intermountain ,WY,1955,"1,104,700"
Grand Teton,GRTE,Intermountain ,WY,1956,"1,197,200"
Grand Teton,GRTE,Intermountain ,WY,1957,"1,306,300"
Grand Teton,GRTE,Intermountain ,WY,1958,"1,428,500"
Grand Teton,GRTE,Intermountain ,WY,1959,"1,529,600"
Grand Teton,GRTE,Intermountain ,WY,1960,"1,429,900"
Grand Teton,GRTE,Intermountain ,WY,1961,"1,492,400"
Grand Teton,GRTE,Intermountain ,WY,1962,"1,799,400"
Grand Teton,GRTE,Intermountain ,WY,1963,"2,158,800"
Grand Teton,GRTE,Intermountain ,WY,1964,"2,456,800"
Grand Teton,GRTE,Intermountain ,WY,1965,"2,507,000"
Grand Teton,GRTE,Intermountain ,WY,1966,"2,673,100"
Grand Teton,GRTE,Intermountain ,WY,1967,"2,643,700"
Grand Teton,GRTE,Intermountain ,WY,1968,"2,970,300"
Grand Teton,GRTE,Intermountain ,WY,1969,"3,134,400"
Grand Teton,GRTE,Intermountain ,WY,1970,"3,352,500"
Grand Teton,GRTE,Intermountain ,WY,1971,"2,556,400"
Grand Teton,GRTE,Intermountain ,WY,1972,"2,490,266"
Grand Teton,GRTE,Intermountain ,WY,1973,"2,228,600"
Grand Teton,GRTE,Intermountain ,WY,1974,"2,392,900"
Grand Teton,GRTE,Intermountain ,WY,1975,"2,173,500"
Grand Teton,GRTE,Intermountain ,WY,1976,"2,834,700"
Grand Teton,GRTE,Intermountain ,WY,1977,"3,258,000"
Grand Teton,GRTE,Intermountain ,WY,1978,"3,160,026"
Great Basin,GRBA,Pacific West ,NV,1934,"1,968"
Great Basin,GRBA,Pacific West ,NV,1935,"2,977"
Great Basin,GRBA,Pacific West ,NV,1936,"2,348"
Great Basin,GRBA,Pacific West ,NV,1937,"2,856"
Great Basin,GRBA,Pacific West ,NV,1938,"3,455"
Great Basin,GRBA,Pacific West ,NV,1939,"3,958"
Great Basin,GRBA,Pacific West ,NV,1940,"4,943"
Great Basin,GRBA,Pacific West ,NV,1941,"4,864"
Great Basin,GRBA,Pacific West ,NV,1942,"1,673"
Great Basin,GRBA,Pacific West ,NV,1943,"1,028"
Great Basin,GRBA,Pacific West ,NV,1944,872
